series_id,series_title,frequency,year,period,period_name,date_index,value,previous_value,value_diff,pct_change,month,quarter,latest,footnotes,nlp_text,publication_datetime
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2020,M12,December,2020-M12,260.474,260.911,-0.4370000000000118,-0.1674900636615596,12,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for December 2020 was 260.474.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2020,M12,December,2020-M12,262.045,260.474,1.5710000000000264,0.6031312146317968,12,,False,,Consumer Price Index (Seasonally Adjusted) for December 2020 was 262.045.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2020,M13,Annual,2020-M13,258.811,262.045,-3.2340000000000373,-1.2341391745692674,13,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for Annual 2020 was 258.811.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2021,M01,January,2021-M01,261.582,258.811,2.771000000000015,1.070665466305534,1,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for January 2021 was 261.582.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2021,M01,January,2021-M01,262.687,261.582,1.1050000000000182,0.42242967788304175,1,,False,,Consumer Price Index (Seasonally Adjusted) for January 2021 was 262.687.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2021,M02,February,2021-M02,263.014,262.687,0.3269999999999982,0.12448274943183263,2,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for February 2021 was 263.014.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2021,M02,February,2021-M02,263.579,263.014,0.5649999999999977,0.21481746218832368,2,,False,,Consumer Price Index (Seasonally Adjusted) for February 2021 was 263.579.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2021,M03,March,2021-M03,264.877,263.579,1.2980000000000018,0.49245197834425425,3,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for March 2021 was 264.877.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2021,M03,March,2021-M03,264.961,264.877,0.08400000000000318,0.03171283274878649,3,,False,,Consumer Price Index (Seasonally Adjusted) for March 2021 was 264.961.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2021,M04,April,2021-M04,267.054,264.961,2.092999999999961,0.7899275742467611,4,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for April 2021 was 267.054.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2021,M04,April,2021-M04,266.614,267.054,-0.4399999999999977,-0.1647606851048843,4,,False,,Consumer Price Index (Seasonally Adjusted) for April 2021 was 266.614.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2021,M05,May,2021-M05,269.195,266.614,2.5810000000000173,0.9680661930731385,5,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for May 2021 was 269.195.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2021,M05,May,2021-M05,268.383,269.195,-0.8120000000000118,-0.30164007503854523,5,,False,,Consumer Price Index (Seasonally Adjusted) for May 2021 was 268.383.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2021,M06,June,2021-M06,271.696,268.383,3.313000000000045,1.2344299005525854,6,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for June 2021 was 271.696.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2021,M06,June,2021-M06,270.654,271.696,-1.04200000000003,-0.3835168717979028,6,,False,,Consumer Price Index (Seasonally Adjusted) for June 2021 was 270.654.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2021,M07,July,2021-M07,273.003,270.654,2.3489999999999895,0.8678977587621057,7,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for July 2021 was 273.003.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2021,M07,July,2021-M07,271.903,273.003,-1.099999999999966,-0.4029259751724215,7,,False,,Consumer Price Index (Seasonally Adjusted) for July 2021 was 271.903.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2021,M08,August,2021-M08,273.567,271.903,1.6639999999999873,0.6119829498019467,8,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for August 2021 was 273.567.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2021,M08,August,2021-M08,272.676,273.567,-0.8910000000000196,-0.3256971783877513,8,,False,,Consumer Price Index (Seasonally Adjusted) for August 2021 was 272.676.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2021,M09,September,2021-M09,274.31,272.676,1.6340000000000146,0.5992459915797557,9,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for September 2021 was 274.310.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2021,M09,September,2021-M09,273.91,274.31,-0.39999999999997726,-0.14582042215011384,9,,False,,Consumer Price Index (Seasonally Adjusted) for September 2021 was 273.910.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2021,M10,October,2021-M10,276.589,273.91,2.6789999999999736,0.9780584863641245,10,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for October 2021 was 276.589.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2021,M10,October,2021-M10,276.55,276.589,-0.03899999999998727,-0.014100343831456518,10,,False,,Consumer Price Index (Seasonally Adjusted) for October 2021 was 276.550.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2021,M11,November,2021-M11,277.948,276.55,1.3979999999999677,0.5055143735309954,11,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for November 2021 was 277.948.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2021,M11,November,2021-M11,278.919,277.948,0.9710000000000036,0.34934592081972304,11,,False,,Consumer Price Index (Seasonally Adjusted) for November 2021 was 278.919.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2021,M12,December,2021-M12,278.802,278.919,-0.1169999999999618,-0.0419476622245031,12,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for December 2021 was 278.802.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2021,M12,December,2021-M12,280.845,278.802,2.0430000000000064,0.7327781005875159,12,,False,,Consumer Price Index (Seasonally Adjusted) for December 2021 was 280.845.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2021,M13,Annual,2021-M13,270.97,280.845,-9.875,-3.5161744022503516,13,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for Annual 2021 was 270.970.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2022,M01,January,2022-M01,281.148,270.97,10.177999999999997,3.756135365538619,1,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for January 2022 was 281.148.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2022,M01,January,2022-M01,282.543,281.148,1.3949999999999818,0.4961799479277753,1,,False,,Consumer Price Index (Seasonally Adjusted) for January 2022 was 282.543.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2022,M02,February,2022-M02,283.716,282.543,1.1730000000000018,0.4151580467397889,2,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for February 2022 was 283.716.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2022,M02,February,2022-M02,284.5,283.716,0.7839999999999918,0.27633267069886497,2,,False,,Consumer Price Index (Seasonally Adjusted) for February 2022 was 284.500.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2022,M03,March,2022-M03,287.504,284.5,3.004000000000019,1.0558875219683723,3,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for March 2022 was 287.504.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2022,M03,March,2022-M03,287.674,287.504,0.16999999999995907,0.05912961210973033,3,,False,,Consumer Price Index (Seasonally Adjusted) for March 2022 was 287.674.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2022,M04,April,2022-M04,289.109,287.674,1.4350000000000023,0.49882853507790154,4,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for April 2022 was 289.109.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2022,M04,April,2022-M04,288.561,289.109,-0.5480000000000018,-0.18954788678318624,4,,False,,Consumer Price Index (Seasonally Adjusted) for April 2022 was 288.561.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2022,M05,May,2022-M05,292.296,288.561,3.7350000000000136,1.2943537068418858,5,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for May 2022 was 292.296.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2022,M05,May,2022-M05,291.298,292.296,-0.9979999999999905,-0.3414347100199765,5,,False,,Consumer Price Index (Seasonally Adjusted) for May 2022 was 291.298.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2022,M06,June,2022-M06,296.311,291.298,5.012999999999977,1.7209180976182386,6,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for June 2022 was 296.311.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2022,M06,June,2022-M06,294.957,296.311,-1.353999999999985,-0.45695232374092937,6,,False,,Consumer Price Index (Seasonally Adjusted) for June 2022 was 294.957.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2022,M07,July,2022-M07,296.276,294.957,1.3190000000000168,0.4471838267950979,7,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for July 2022 was 296.276.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2022,M07,July,2022-M07,294.913,296.276,-1.3629999999999995,-0.46004401301489134,7,,False,,Consumer Price Index (Seasonally Adjusted) for July 2022 was 294.913.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2022,M08,August,2022-M08,296.171,294.913,1.2579999999999814,0.4265664789276774,8,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for August 2022 was 296.171.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2022,M08,August,2022-M08,295.097,296.171,-1.0740000000000123,-0.3626283464620143,8,,False,,Consumer Price Index (Seasonally Adjusted) for August 2022 was 295.097.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2022,M09,September,2022-M09,296.808,295.097,1.7110000000000127,0.5798093508236318,9,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for September 2022 was 296.808.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2022,M09,September,2022-M09,296.349,296.808,-0.4590000000000032,-0.15464542734697284,9,,False,,Consumer Price Index (Seasonally Adjusted) for September 2022 was 296.349.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2022,M10,October,2022-M10,298.012,296.349,1.663000000000011,0.5611626831877317,10,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for October 2022 was 298.012.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2022,M10,October,2022-M10,298.007,298.012,-0.0049999999999954525,-0.0016777847871882517,10,,False,,Consumer Price Index (Seasonally Adjusted) for October 2022 was 298.007.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2022,M11,November,2022-M11,297.711,298.007,-0.29599999999999227,-0.09932652588697322,11,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for November 2022 was 297.711.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2022,M11,November,2022-M11,298.786,297.711,1.0749999999999886,0.3610884381161558,11,,False,,Consumer Price Index (Seasonally Adjusted) for November 2022 was 298.786.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2022,M12,December,2022-M12,296.797,298.786,-1.988999999999976,-0.6656938410768831,12,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for December 2022 was 296.797.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2022,M12,December,2022-M12,298.832,296.797,2.034999999999968,0.6856538307327796,12,,False,,Consumer Price Index (Seasonally Adjusted) for December 2022 was 298.832.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2022,M13,Annual,2022-M13,292.655,298.832,-6.177000000000021,-2.067047705734333,13,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for Annual 2022 was 292.655.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M01,January,2023-M01,299.17,292.655,6.515000000000043,2.2261707471254697,1,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for January 2023 was 299.170.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M01,January,2023-M01,300.42,299.17,1.25,0.41782264264465013,1,,False,,Consumer Price Index (Seasonally Adjusted) for January 2023 was 300.420.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M02,February,2023-M02,300.84,300.42,0.4199999999999591,0.13980427401636344,2,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for February 2023 was 300.840.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M02,February,2023-M02,301.45,300.84,0.6100000000000136,0.2027655896822277,2,,False,,Consumer Price Index (Seasonally Adjusted) for February 2023 was 301.450.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M03,March,2023-M03,301.836,301.45,0.3860000000000241,0.12804776911594765,3,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for March 2023 was 301.836.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M03,March,2023-M03,301.821,301.836,-0.014999999999986358,-0.004969586132862335,3,,False,,Consumer Price Index (Seasonally Adjusted) for March 2023 was 301.821.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M04,April,2023-M04,303.363,301.821,1.5419999999999732,0.510898844016809,4,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for April 2023 was 303.363.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M04,April,2023-M04,302.845,303.363,-0.5179999999999723,-0.17075253079642944,4,,False,,Consumer Price Index (Seasonally Adjusted) for April 2023 was 302.845.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M05,May,2023-M05,304.127,302.845,1.2819999999999823,0.4233188594825677,5,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for May 2023 was 304.127.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M05,May,2023-M05,303.334,304.127,-0.7930000000000064,-0.2607463329464356,5,,False,,Consumer Price Index (Seasonally Adjusted) for May 2023 was 303.334.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M06,June,2023-M06,305.109,303.334,1.7749999999999773,0.5851635490910935,6,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for June 2023 was 305.109.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M06,June,2023-M06,304.014,305.109,-1.0949999999999704,-0.35888813505991973,6,,False,,Consumer Price Index (Seasonally Adjusted) for June 2023 was 304.014.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M07,July,2023-M07,305.691,304.014,1.676999999999964,0.5516193333201642,7,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for July 2023 was 305.691.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M07,July,2023-M07,304.609,305.691,-1.0819999999999936,-0.3539521935549276,7,,False,,Consumer Price Index (Seasonally Adjusted) for July 2023 was 304.609.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M08,August,2023-M08,307.026,304.609,2.41700000000003,0.7934762269007252,8,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for August 2023 was 307.026.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M08,August,2023-M08,306.082,307.026,-0.9440000000000168,-0.307465817227211,8,,False,,Consumer Price Index (Seasonally Adjusted) for August 2023 was 306.082.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M09,September,2023-M09,307.789,306.082,1.7069999999999936,0.5576936899262268,9,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for September 2023 was 307.789.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M09,September,2023-M09,307.276,307.789,-0.5129999999999768,-0.16667262312817446,9,,False,,Consumer Price Index (Seasonally Adjusted) for September 2023 was 307.276.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M10,October,2023-M10,307.671,307.276,0.3949999999999818,0.12854892669781623,10,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for October 2023 was 307.671.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M10,October,2023-M10,307.696,307.671,0.025000000000034106,0.008125562695227729,10,,False,,Consumer Price Index (Seasonally Adjusted) for October 2023 was 307.696.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M11,November,2023-M11,307.051,307.696,-0.6450000000000387,-0.2096224845301982,11,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for November 2023 was 307.051.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M11,November,2023-M11,308.148,307.051,1.0970000000000368,0.35726963924560967,11,,False,,Consumer Price Index (Seasonally Adjusted) for November 2023 was 308.148.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M12,December,2023-M12,306.746,308.148,-1.4020000000000437,-0.45497618027702386,12,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for December 2023 was 306.746.,2026-07-26T19:16:15Z
CUSR0000SA0,Consumer Price Index (Seasonally Adjusted),Monthly,2023,M12,December,2023-M12,308.741,306.746,1.9950000000000045,0.6503752290168429,12,,False,,Consumer Price Index (Seasonally Adjusted) for December 2023 was 308.741.,2026-07-26T19:16:15Z
CUUR0000SA0,Consumer Price Index for All Urban Consumers (CPI-U): All Items,Monthly,2023,M13,Annual,2023-M13,304.702,308.741,-4.038999999999987,-1.3082162718913224,13,,False,,Consumer Price Index for All Urban Consumers (CPI-U): All Items for Annual 2023 was 304.702.,2026-07-26T19:16:15Z
